time,product_id,bid_price,bid_visible_quantity,bid_hidden_quantity,offer_price,offer_visible_quantity,offer_hidden_quantity
2022-Dec-18 08:25:04.016,91282CFW6,100.417969,2000000,4000000,100.433594,2000000,4000000
2022-Dec-18 08:25:04.069,91282CFW6,100.425781,1000000,2000000,100.433594,1000000,2000000
2022-Dec-18 08:25:04.122,91282CFW6,100.425781,2000000,4000000,100.441406,2000000,4000000
2022-Dec-18 08:25:04.175,91282CFW6,100.433594,1000000,2000000,100.441406,1000000,2000000
2022-Dec-18 08:25:04.228,91282CFW6,100.433594,2000000,4000000,100.449219,2000000,4000000
2022-Dec-18 08:25:04.279,91282CFW6,100.441406,1000000,2000000,100.449219,1000000,2000000
2022-Dec-18 08:25:04.329,91282CFW6,100.441406,2000000,4000000,100.457031,2000000,4000000
2022-Dec-18 08:25:04.379,91282CFW6,100.449219,1000000,2000000,100.457031,1000000,2000000
2022-Dec-18 08:25:04.430,91282CFW6,100.449219,2000000,4000000,100.464844,2000000,4000000
2022-Dec-18 08:25:04.483,91282CFW6,100.457031,1000000,2000000,100.464844,1000000,2000000
2022-Dec-18 08:25:04.536,91282CFW6,100.457031,2000000,4000000,100.472656,2000000,4000000
2022-Dec-18 08:25:04.588,91282CFW6,100.464844,1000000,2000000,100.472656,1000000,2000000
2022-Dec-18 08:25:04.641,91282CFW6,100.464844,2000000,4000000,100.480469,2000000,4000000
2022-Dec-18 08:25:04.696,91282CFW6,100.472656,1000000,2000000,100.480469,1000000,2000000
2022-Dec-18 08:25:04.749,91282CFW6,100.472656,2000000,4000000,100.488281,2000000,4000000
2022-Dec-18 08:25:04.799,91282CFW6,100.480469,1000000,2000000,100.488281,1000000,2000000
2022-Dec-18 08:25:04.851,91282CFW6,100.480469,2000000,4000000,100.496094,2000000,4000000
2022-Dec-18 08:25:04.903,91282CFW6,100.488281,1000000,2000000,100.496094,1000000,2000000
2022-Dec-18 08:25:04.958,91282CFW6,100.488281,2000000,4000000,100.503906,2000000,4000000
2022-Dec-18 08:25:05.012,91282CFW6,100.496094,1000000,2000000,100.503906,1000000,2000000
2022-Dec-18 08:25:05.063,91282CFW6,100.496094,2000000,4000000,100.511719,2000000,4000000
2022-Dec-18 08:25:05.116,91282CFW6,100.503906,1000000,2000000,100.511719,1000000,2000000
2022-Dec-18 08:25:05.170,91282CFW6,100.503906,2000000,4000000,100.519531,2000000,4000000
2022-Dec-18 08:25:05.220,91282CFW6,100.511719,1000000,2000000,100.519531,1000000,2000000
2022-Dec-18 08:25:05.271,91282CFW6,100.511719,2000000,4000000,100.527344,2000000,4000000
2022-Dec-18 08:25:05.321,91282CFW6,100.519531,1000000,2000000,100.527344,1000000,2000000
2022-Dec-18 08:25:05.373,91282CFW6,100.519531,2000000,4000000,100.535156,2000000,4000000
2022-Dec-18 08:25:05.423,91282CFW6,100.527344,1000000,2000000,100.535156,1000000,2000000
2022-Dec-18 08:25:05.474,91282CFW6,100.527344,2000000,4000000,100.542969,2000000,4000000
2022-Dec-18 08:25:05.528,91282CFW6,100.535156,1000000,2000000,100.542969,1000000,2000000
2022-Dec-18 08:25:05.583,91282CFW6,100.535156,2000000,4000000,100.550781,2000000,4000000
2022-Dec-18 08:25:05.637,91282CFW6,100.542969,1000000,2000000,100.550781,1000000,2000000
2022-Dec-18 08:25:05.688,91282CFW6,100.542969,2000000,4000000,100.558594,2000000,4000000
2022-Dec-18 08:25:05.739,91282CFW6,100.550781,1000000,2000000,100.558594,1000000,2000000
2022-Dec-18 08:25:05.790,91282CFW6,100.550781,2000000,4000000,100.566406,2000000,4000000
2022-Dec-18 08:25:05.840,91282CFW6,100.558594,1000000,2000000,100.566406,1000000,2000000
2022-Dec-18 08:25:05.891,91282CFW6,100.558594,2000000,4000000,100.574219,2000000,4000000
2022-Dec-18 08:25:05.945,91282CFW6,100.566406,1000000,2000000,100.574219,1000000,2000000
2022-Dec-18 08:25:05.999,91282CFW6,100.566406,2000000,4000000,100.582031,2000000,4000000
2022-Dec-18 08:25:06.052,91282CFW6,100.574219,1000000,2000000,100.582031,1000000,2000000
2022-Dec-18 08:25:06.103,91282CFW6,100.574219,2000000,4000000,100.589844,2000000,4000000
2022-Dec-18 08:25:06.155,91282CFW6,100.582031,1000000,2000000,100.589844,1000000,2000000
2022-Dec-18 08:25:06.208,91282CFW6,100.582031,2000000,4000000,100.597656,2000000,4000000
2022-Dec-18 08:25:06.263,91282CFW6,100.589844,1000000,2000000,100.597656,1000000,2000000
2022-Dec-18 08:25:06.316,91282CFW6,100.589844,2000000,4000000,100.605469,2000000,4000000
2022-Dec-18 08:25:06.370,91282CFW6,100.597656,1000000,2000000,100.605469,1000000,2000000
2022-Dec-18 08:25:06.420,91282CFW6,100.597656,2000000,4000000,100.613281,2000000,4000000
2022-Dec-18 08:25:06.475,91282CFW6,100.605469,1000000,2000000,100.613281,1000000,2000000
2022-Dec-18 08:25:06.529,91282CFW6,100.605469,2000000,4000000,100.621094,2000000,4000000
2022-Dec-18 08:25:06.583,91282CFW6,100.613281,1000000,2000000,100.621094,1000000,2000000
2022-Dec-18 08:25:06.637,91282CFW6,100.613281,2000000,4000000,100.628906,2000000,4000000
2022-Dec-18 08:25:06.690,91282CFW6,100.621094,1000000,2000000,100.628906,1000000,2000000
2022-Dec-18 08:25:06.740,91282CFW6,100.621094,2000000,4000000,100.636719,2000000,4000000
2022-Dec-18 08:25:06.791,91282CFW6,100.628906,1000000,2000000,100.636719,1000000,2000000
